LATITUDE,LONGITUDE,PLACA_VEICULO
-23.4838747,-46.7236769,FGJ7658
-23.54234402,-46.56907443,FAX3492
-23.57030288,-46.63813736,QOF8119
-23.486546,-46.6046952,FTS9703
-23.5134292,-46.6020676,FJS9626
-23.43040548,-46.71450372,EJH7270
-23.575216,-46.608564,FRL6196
-23.56333156,-46.56527131,FQY6413
-23.5811118,-46.6055324,PYQ0472
-23.54228158,-46.65457497,DCV2707
-23.49485553,-46.42784663,ERE7226
-23.53797248,-46.54320389,CTJ4735
-23.48193749,-46.74539622,PUS1045
-23.50648914,-46.74433243,OQF7328
-23.437838,-46.7376549,BAN9814
-23.47986828,-46.65514097,FJT5045
-23.4352689,-46.5789751,HEX9914
-23.56685973,-46.57621076,FPX7096
-23.54430692,-46.44908557,QOT4222
-23.48208288,-46.67661266,DOG8217
-23.52836392,-46.50095158,OQU8576
-23.54349591,-46.65156454,QPI0165
-23.55438925,-46.67782299,QPL2695
-23.47756432,-46.61126546,FCA5146
-23.539378,-46.5155873,ATA3344
-23.5173592,-46.5776585,EIW9289
-23.50004363,-46.69918828,FOB2338
-23.57172464,-46.39548539,CFH4129
-23.63475657,-46.60574372,BFN3853
-23.54881106,-46.49678141,DQS3267
-23.50614082,-46.59211277,DKN9239
-23.45990025,-46.57427202,DXG0015
-23.47963298,-46.58481595,EAY8424
-23.50164655,-46.46927383,EZH8185
-23.54997924,-46.41187989,HIO4529
-23.5012156,-46.6364014,EQT6571
-23.5724555,-46.58376966,GTI5490
-23.49595554,-46.6991569,FAE0489
-23.53168933,-46.61854638,CRJ5833
-23.63667201,-46.69698258,EZF1699
-23.66271869,-46.7097098,DTS5519
-23.57181819,-46.50398462,DQR4221
-23.6362949,-46.7381921,EUT7788
-23.615272,-46.741435,FEP6892
-23.56408707,-46.51610502,CDB5731
-23.6166699,-46.5152812,CAT1201
-23.60941434,-46.68936167,QPD1764
-23.56109701,-46.67308341,FTQ7277
-23.60448027,-46.59351236,OBO9838
-23.52619226,-46.6541034,FNX1926
-23.59812852,-46.54925858,OQX3101
-23.47478394,-46.59021609,FIS5136
-23.49245066,-46.44539725,FTA9144
-23.6097012,-46.4928291,AQF2618
-23.55077795,-46.7457195,QNW7962
-23.56423069,-46.54347647,FAU7007
-23.6242517,-46.6679241,FEF6670
-23.5487037,-46.679615,FNV9161
-23.53636812,-46.40519822,EQK8272
-23.5206623,-46.5260144,NMJ9736
-23.49223754,-46.74890228,QMQ8570
-23.59490135,-46.48623969,QMT5917
-23.56281823,-46.60053508,EZH5315
-23.47187959,-46.64876936,EEJ4557
-23.49702472,-46.71238094,ERU7534
-23.554353,-46.4871757,EZM7143
-23.4913972,-46.7585141,PYU0131
-23.45595248,-46.73980917,CGX5245
-23.5876041,-46.4991292,EGA3616
-23.48642342,-46.76163765,EJL2904
-23.52071644,-46.52633146,PWG3034
-23.52824317,-46.54967276,EEN8856
-23.579135,-46.507115,EGS2981
-23.54341859,-46.68389959,EPP9836
-23.58555763,-46.66387108,FYX7594
-23.6549651,-46.7574535,DIT5788
-23.6096352,-46.6714545,KUY9723
-23.5831661,-46.5926608,FJA3601
-23.60153454,-46.54819164,HJB7485
-23.68000513,-46.68503549,BGG3574
-23.58085377,-46.52179948,GIU6475
-23.5053275,-46.6104318,EZF3648
-23.5507224,-46.56245177,GHX3867
-23.5774527,-46.563041,OUU0167
-23.47046951,-46.74451922,EFB2830
-23.61785596,-46.61148598,FMV6937
-23.5525196,-46.4594423,IVL6983
-23.4779207,-46.5986869,FMW5513
-23.5782312,-46.6074066,EPP7330
-23.5360685,-46.5625021,ERX4364
-23.63049567,-46.47397602,FFP2211
-23.4786952,-46.5995378,FFT5971
-23.563385,-46.5516624,FRN4927
-23.55650067,-46.64943451,QND7632
-23.56030771,-46.51163739,EJF3267
-23.5859161,-46.6312996,EUO5891
-23.5629081,-46.6366894,EUL5264
-23.5670522,-46.4875865,APN4891
-23.51103978,-46.41550343,CYM8211
-23.5876092,-46.5803216,PYZ1875
-23.50604506,-46.66040102,FHP4924
-23.7180187,-46.69289,DPL1862
-23.67005526,-46.79533691,BFD8754
-23.49461199,-46.69996223,BRK5017
-23.50111519,-46.58194893,ETO5463
-23.59458651,-46.59852211,PFT7010
-23.66101839,-46.79144947,GOL8360
-23.595578,-46.4857544,EQZ1195
-23.55118544,-46.48998598,FGJ1833
-23.55635908,-46.434013,COJ2461
-23.54903093,-46.53215968,DWM5224
-23.55612385,-46.48945923,PCA9902
-23.58480079,-46.53389923,FGV1230
-23.60366888,-46.48277627,DER0608
-23.5628686,-46.60427717,GSE7165
-23.49020197,-46.67497264,GFP4308
-23.53111858,-46.56861355,FCN7219
-23.44637419,-46.75359429,GFT3175
-23.60785024,-46.52315057,FJV2382
-23.6039153,-46.5292108,EQW3641
-23.574973,-46.50148,FHT2122
-23.75329051,-46.66678603,KOY5063
-23.4923739,-46.4475797,FYN6425
-23.53123374,-46.70860245,FIE6295
-23.55354995,-46.67843012,PZQ4010
-23.57179275,-46.58569574,EEN8607
-23.5849329,-46.52816151,QPC6805
-23.49706993,-46.4602877,FLP7427
-23.56765144,-46.5135476,EUC3161
-23.64796388,-46.60504686,FAZ7768
-23.49749655,-46.40208008,DBJ2966
-23.69415423,-46.77974032,BTE5951
-23.49270536,-46.74514443,FEY0836
-23.59835985,-46.47806342,INZ0982
-23.54153427,-46.48621295,FAE7387
-23.51067296,-46.58424329,FLR6503
-23.60256949,-46.53713082,EUL0901
-23.68384207,-46.77062602,CMY9414
-23.73118671,-46.69776843,EVI0451
-23.5201874,-46.7087545,FAS3046
-23.5419483,-46.4380622,CCV3107
-23.58584912,-46.58063101,GAF8235
-23.40731367,-46.75469232,DAI2594
-23.5021901,-46.5887939,CEF4716
-23.5032413,-46.6086991,FDH2292
-23.56957195,-46.63485931,OPK6277
-23.48797267,-46.62123439,FDL4305
-23.68402147,-46.79834662,CPS9692
-23.53693233,-46.54329097,FHY5597
-23.59814282,-46.6277469,FAW0967
-23.59832077,-46.4760935,PUS7578
-23.60672266,-46.6176518,QPR0931
-23.60674052,-46.61765701,QPR0982
-23.5967116,-46.54652012,EXZ8812
-23.58440542,-46.51960158,HNK4263
-23.57883076,-46.5431153,AZQ5804
-23.53420052,-46.57728679,FKQ3400
-23.60703507,-46.47938796,HFG8303
-23.4875944,-46.60593,PWT4599
-23.58550389,-46.59728619,QOR4475
-23.5965124,-46.48557679,DWL3163
-23.53702154,-46.48346061,EEO2317
-23.63040054,-46.75087977,CHX9329
-23.60993742,-46.49633138,EZM4849
-23.53742795,-46.49128493,GGV0820
-23.58508017,-46.49912242,EMY1088
-23.5448685,-46.4997521,GEW8886
-23.59332021,-46.52379094,EPU9610
-23.52335284,-46.50894167,QPL4267
-23.55393412,-46.53756076,EUH2734
-23.57804955,-46.55751291,HLX1997
-23.5606621,-46.681444,FPS0733
-23.5242225,-46.6883045,FQZ1492
-23.53097085,-46.69800655,FQP5672
-23.57897748,-46.48222849,ENC8703
-23.48629985,-46.75022143,OQA7122
-23.4560889,-46.6010824,FBX2351
-23.5268947,-46.6482368,EMK4967
-23.4939893,-46.6130619,FJF6982
-23.53792926,-46.56016667,EKX6516
-23.5037335,-46.65950643,MLR2830
-23.49788494,-46.63976221,EEX6617
-23.5714145,-46.60804391,FAS5577
-23.59548575,-46.44132448,HBK4509
-23.587545,-46.617664,EDC8865
-23.5054131,-46.6226966,GEN1468
-23.49847875,-46.69696974,ELP2994
-23.5981845,-46.6044613,GEL4650
-23.49503877,-46.61286445,GHU2965
-23.5195255,-46.6987679,NRH2887
-23.5489259,-46.6817388,FAG4832
-23.64050006,-46.74702999,FZX3150
-23.696177,-46.7827446,DWA4361
-23.5979988,-46.6351855,FXE4625
-23.49059062,-46.43918816,LXQ3610
-23.55896069,-46.56651646,QPC0117
-23.59705747,-46.60229042,QPR0729
-23.58551228,-46.61294887,EMC8858
-23.53335164,-46.57068257,FRQ6877
-23.52897504,-46.39422489,CBY3735
-23.47405169,-46.75571017,AWX4251
-23.58367659,-46.53941779,FAJ9827
-23.53299063,-46.7395619,EAR5337
-23.51784532,-46.53274754,HNB1386
-23.44784672,-46.75570714,FCQ0147
-23.44408277,-46.7525274,AYE6994
-23.60175922,-46.47920939,FDI9269
-23.57159211,-46.41320177,CRU3587
-23.55063572,-46.56440235,CKP8260
-23.494161,-46.4278154,HGX2049
-23.49069752,-46.61199302,PZX3857
-23.50624612,-46.5685805,FSF0358
-23.5567,-46.6746401,GCC7458
-23.57609118,-46.74164514,FJM8483
-23.5360957,-46.7121354,FSO0274
-23.59829231,-46.61264631,GCB6099
-23.647378,-46.658813,CCO1821
-23.5927572,-46.58945,GGB3306
-23.54522718,-46.68675759,FGS8574
-23.5919849,-46.5920388,GFQ5554
-23.60903092,-46.50678309,FWZ7361
-23.60333138,-46.53022053,PZR0044
-23.57973933,-46.5060973,FSD6382
-23.5532561,-46.6801058,FOJ8009
-23.76750372,-46.71716578,GVG2063
-23.6929562,-46.6655288,CIE1768
-23.58891658,-46.54258378,FOJ5201
-23.53503357,-46.70096244,GCZ3754
-23.7006962,-46.6300554,DMF8125
-23.6306778,-46.5862448,EPJ7118
-23.49462019,-46.63928298,QNC5801
-23.58551862,-46.57605855,QOH5033
-23.55928307,-46.63850557,JIK8991
-23.56575961,-46.56811505,FFS8216
-23.5867368,-46.56240181,GCS8279
-23.68470075,-46.75829639,EMP5162
-23.5631229,-46.5617233,BAE8922
-23.4991397,-46.5988353,FYG0826
-23.49452,-46.404195,DXQ8179
-23.59144039,-46.4892521,FEX2767
-23.48166021,-46.63111853,FUR9954
-23.5477342,-46.6924174,FUA1308
-23.50478858,-46.5214516,FAJ3758
-23.50959304,-46.62294532,FHP9066
-23.59467797,-46.66631213,EUV9766
-23.51671113,-46.58699488,FAF4213
-23.5298984,-46.5687979,AYA9107
-23.52836527,-46.68668055,GCL5740
-23.63819525,-46.73684444,BGV1151
-23.53336388,-46.71025441,ESR1975
-23.5952907,-46.4422774,DRE2638
-23.6113761,-46.4990325,CSJ3616
-23.48527697,-46.58951787,GKE9440
-23.48551722,-46.56232241,EUM2967
-23.5391396,-46.4519786,FHN8117
-23.6093643,-46.6714366,EZJ5551
-23.52027265,-46.5389718,FDH8364
-23.5310724,-46.743154,AYK9155
-23.5373044,-46.6840185,FXT7224
-23.56633259,-46.63049163,QNI3490
-23.59004739,-46.55010486,EFX4225
-23.66640179,-46.681459,CBN3862
-23.54366333,-46.48433972,DRO3547
-23.556595,-46.570506,BOE2550
-23.57853389,-46.54126289,EZK1647
-23.49566058,-46.7101335,EIR5891
-23.62946216,-46.44553281,FMW9554
-23.55471408,-46.48435945,FKO5176
-23.52876201,-46.54975864,GRE8831
-23.5082034,-46.7216857,ELS4105
-23.60539634,-46.61361233,FRQ1151
-23.49288222,-46.64879883,FKN4308
-23.60123922,-46.63364554,EKO9343
-23.49004716,-46.6122469,FLW0538
-23.4730343,-46.6732235,CAL3762
-23.55900863,-46.55212309,FWD1654
-23.6141213,-46.45643502,EGQ0887
-23.5873297,-46.5332078,QOJ2477
-23.55499018,-46.46249843,DAV9070
-23.55047333,-46.69794038,FRM6756
-23.5320555,-46.5473451,GDV0142
-23.6152937,-46.49380624,ERZ4876
-23.6397161,-46.5990612,FUM4936
-23.57262859,-46.50088078,CGB6866
-23.497359,-46.4393001,DIL3227
-23.5992281,-46.5777236,FMA2120
-23.54692604,-46.65354401,QPI0780
-23.5833057,-46.4064034,AOM2648
-23.48669369,-46.61509863,FKA5928
-23.53613426,-46.44887389,GFM3905
-23.4836367,-46.6361621,EJK6165
-23.53120135,-46.66325254,CNB1436
-23.56282378,-46.52031802,EMX8483
-23.61354165,-46.59450773,BST9274
-23.51656912,-46.5743637,BOI1101
-23.48748182,-46.6553018,DUU5864
-23.48530153,-46.38675754,CCZ3229
-23.5418969,-46.5645555,EMJ0651
-23.59399213,-46.64892772,EQT1337
-23.5680317,-46.66126904,QPG4613
-23.54310944,-46.41660371,CFL1995
-23.6548092,-46.6561793,HOD9829
-23.55486402,-46.58736373,AXB5895
-23.5426322,-46.6938873,FAS8086
-23.53830271,-46.75457544,BCK6869
-23.61301639,-46.526692,EQJ4955
-23.54126537,-46.56096049,EAA0241
-23.47575773,-46.71212896,BNI0670
-23.54747207,-46.68178909,ETA8014
-23.6582726,-46.7903619,FRW4098
-23.59763199,-46.45657862,OPD5812
-23.5408008,-46.6880528,FRS2901
-23.4763551,-46.6035912,CDQ2761
-23.60552708,-46.4019888,EXX2454
-23.53492328,-46.44970592,COM9279
-23.5326537,-46.6895668,EZD1699
-23.58355618,-46.63211354,FEV1647
-23.51470021,-46.39584422,ION8707
-23.57389997,-46.56383369,MTE7592
-23.53524595,-46.47807972,EUH6294
-23.53078675,-46.73148886,EPY8785
-23.5133334,-46.6174912,EHX0445
-23.49797934,-46.69058655,MNI2860
-23.48951714,-46.61120482,QMQ1645
-23.7620775,-46.69648946,BJA3877
-23.7694323,-46.71711326,BGV4688
-23.64379355,-46.74521005,AJU2448
-23.55107506,-46.489687,QPL2727
-23.58867702,-46.73877962,CMD7586
-23.5129576,-46.75306126,JMJ0134
-23.50639328,-46.75629584,EZN2449
-23.551825,-46.59609732,DGV9896
-23.52303965,-46.59195598,MUJ3438
-23.528067,-46.49811836,EUO3820
-23.53903928,-46.52354787,FSK8276
-23.60028633,-46.64426215,GCP8768
-23.56635225,-46.46618032,EQA9281
-23.61859459,-46.6950041,EMQ8575
-23.59912663,-46.61007691,QOR6447
-23.5953194,-46.48608488,PVA8649
-23.58252499,-46.47077728,AKD3948
-23.53303102,-46.63705951,DPP4134
-23.45228233,-46.73649331,FUN8112
-23.49020016,-46.70358355,FPU4631
-23.69692438,-46.66106628,CFR0274
-23.5554896,-46.4636879,OXE8695
-23.54333072,-46.49394191,FWB5076
-23.59119871,-46.4876366,QDB2124
-23.534145,-46.454239,EVY8500
-23.49821874,-46.58617617,CGX6096
-23.52658322,-46.6389551,FHG5509
-23.58296943,-46.5800646,FYL1253
-23.5464471,-46.7558326,FBR6152
-23.50233132,-46.41576354,BME0405
-23.50527706,-46.45377043,CZE8267
-23.5116967,-46.754625,DGJ8528
-23.5953194,-46.48608488,BYM5322
-23.63456126,-46.7708096,KJP6353
-23.68455978,-46.65335843,CFP4850
-23.5046404,-46.6522792,DAN4799
-23.51901969,-46.70243031,CBK3344
-23.6013407,-46.60156951,CLE7577
-23.5216166,-46.5963083,DWE5805
-23.4803889,-46.6039698,FFH9501
-23.57569394,-46.77765505,DYG1410
-23.55776976,-46.46257911,OMK4433
-23.5061191,-46.6866207,HOF5821
-23.53630179,-46.46140342,DZH0478
-23.520056,-46.7520478,EBC6031
-23.57135887,-46.60804863,EUK5050
-23.5300825,-46.44567,FAC3028
-23.48985299,-46.48573788,EBQ1359
-23.61652473,-46.5992034,EBS6799
-23.48979402,-46.61229959,BOJ2799
-23.49910755,-46.74723078,DRJ9647
-23.5334962,-46.5448188,DZB5315
-23.7264982,-46.69877065,EUW0601
-23.5972514,-46.5547877,CAT6576
-23.61696987,-46.59423757,EZD9340
-23.57342699,-46.49500705,CCG0028
-23.6292899,-46.6724451,BZS3469
-23.60005043,-46.61647605,FRX1215
-23.48203089,-46.69956652,FTG8423
-23.51920713,-46.55196278,FSG2609
-23.6321257,-46.7660437,EBW6355
-23.49269291,-46.37995711,CLY2285
-23.58727916,-46.58463403,DUL9799
-23.5720101,-46.55568717,FRP2694
-23.5153212,-46.5452754,DIQ5323
-23.60714836,-46.48445298,FAQ2057
-23.4748513,-46.56390533,CIS2657
-23.64723127,-46.65892777,BMV0433
-23.7514235,-46.6813096,FBZ9816
-23.54404398,-46.55805021,DPX3438
-23.60245879,-46.53047421,FTY8015
-23.52529873,-46.59530533,FIK9047
-23.59806146,-46.49217839,CCO5067
-23.60941434,-46.68936167,QPE6833
-23.50666701,-46.47172632,QOO7724
-23.62916601,-46.61905889,CVH4124
-23.64993652,-46.70586742,CHS6183
-23.52011373,-46.52835103,FGC3917
-23.4928503,-46.6165927,EUC1483
-23.5357079,-46.6901203,EMQ2980
-23.5334762,-46.5448108,GIH3129
-23.58342069,-46.54553066,BFD2747
-23.5045421,-46.3665587,DLP9452
-23.59065428,-46.58833354,ERV1453
-23.6025653,-46.4813335,FGH2809
-23.54996707,-46.68959465,PXG9435
-23.49160297,-46.61464345,GJV4500
-23.5058939,-46.6006924,FLO7429
-23.4989262,-46.6499882,CEU5722
-23.56946067,-46.51005457,CCW0067
-23.48086508,-46.57995583,EBA9110
-23.62103133,-46.75328028,EUW7304
-23.58948305,-46.49273717,BTF5316
-23.58690053,-46.53426311,QPB2715
-23.54987899,-46.68981486,AYF4476
-23.49223944,-46.7498411,DQL8426
-23.49919787,-46.70529883,DQM8868
-23.54143806,-46.75300047,EBP1306
-23.52820305,-46.60167431,CEX0981
-23.4865929,-46.5829305,BAH5754
-23.51681985,-46.73516399,CLL2951
-23.53982282,-46.59352655,DQL5349
-23.5341056,-46.4579179,EMT8561
-23.5580613,-46.4400621,FGM2916
-23.52335613,-46.38449328,CCI5006
-23.4784747,-46.5999591,ENF9712
-23.54178553,-46.75282066,FDH3800
-23.48217908,-46.71015935,BEA2409
-23.5486859,-46.5696276,FPC8353
-23.6024483,-46.46039533,GIO0288
-23.601393,-46.5733175,GKB7386
-23.48873461,-46.58393206,CPA5398
-23.47605975,-46.64331452,CIT4842
-23.4751899,-46.62700143,EWL9355
-23.51086419,-46.75013853,CLO6471
-23.504251,-46.7072595,DNI2257
-23.5151041,-46.6507887,FLF0491
-23.61870019,-46.58908086,EGN0540
-23.57917939,-46.48158003,DWT8115
-23.5969123,-46.5486739,FTV2006
-23.55313878,-46.56386155,GAH7898
-23.66476257,-46.68742004,EUV5401
-23.60699937,-46.47890856,EXS6526
-23.51421974,-46.63220383,BSI5123
-23.56668423,-46.46505771,QNZ9107
-23.52488238,-46.59491948,DKC7319
-23.5775283,-46.4581038,CNO7926
-23.60004907,-46.53974198,FSQ5629
-23.57969663,-46.61612379,FJT1154
-23.52810924,-46.54978068,QOB6995
-23.61179821,-46.50628639,EZN0780
-23.56968628,-46.58607755,EYM0557
-23.6328984,-46.75434814,EFC7471
-23.59068962,-46.53629255,FKX1024
-23.45015877,-46.68185352,FSY6737
-23.6190027,-46.5105942,CFT5322
-23.640521,-46.6999651,CMA3403
-23.5187399,-46.52470741,DVN6152
-23.58539179,-46.54097424,DCV9685
-23.4381834,-46.7880813,BLS0171
-23.60621463,-46.52603055,PYA1669
-23.44258923,-46.72332482,PWO5812
-23.54928814,-46.54139458,FUK9476
-23.58423327,-46.56238438,FCA5035
-23.58968574,-46.55412941,FTJ9797
-23.57220875,-46.58936359,EVV3622
-23.5878005,-46.483817,ELN1476
-23.58291087,-46.6120809,FYC5748
-23.5494744,-46.5572023,EWQ2323
-23.595676,-46.458595,AKU7015
-23.49000421,-46.69552721,EVD7512
-23.5144612,-46.7028236,CLM2285
-23.5667831,-46.4606584,FKX6504
-23.58891658,-46.54258378,FLG9925
-23.5749232,-46.4552995,CBQ6206
-23.5407738,-46.50231211,DOD7113
-23.5253644,-46.7006384,BXT9622
-23.61951472,-46.41996619,CNS8724
-23.4751412,-46.5701552,EUF5397
-23.55708821,-46.6886526,QON9345
-23.5977155,-46.6075044,GCG5344
-23.56591534,-46.54478092,GID1039
-23.6182061,-46.4738524,BLH7397
-23.6126864,-46.5228174,AMF4732
-23.52918644,-46.41907783,CDG9202
-23.50547438,-46.58968375,PZQ4D76
-23.63175761,-46.76278383,CWF5844
-23.61246397,-46.49584517,FAL5840
-23.54812409,-46.54823231,QNW0829
-23.59614246,-46.52205715,CGM6705
-23.4990982,-46.396883,BMK1563
-23.55978754,-46.57469734,BYB6640
-23.58359524,-46.55464652,DNU6559
-23.50050111,-46.42506955,ELD3987
-23.49920474,-46.64989471,CCH8154
-23.50497072,-46.69080537,DJF0200
-23.6672576,-46.7755744,CRB9547
-23.57401187,-46.63777501,GCQ9032
-23.6697617,-46.6899253,EIT9533
-23.59158235,-46.48749064,BRK1911
-23.6344956,-46.6362665,ELO1888
-23.61921594,-46.74611494,DUJ2303
-23.49571297,-46.56740226,DFS1708
-23.54464631,-46.47986623,PWX8364
-23.6070226,-46.5017546,FLI3027
-23.591313,-46.4885614,OJQ8290
-23.500198,-46.721262,DZC2377
-23.70503757,-46.62732876,DQV5975
-23.59123572,-46.55682469,FJX0362
-23.54951073,-46.48814525,FBK1535
-23.58224456,-46.57841755,FGN9900
-23.568076,-46.461992,LNM7140
-23.58454996,-46.61213842,BBR5828
-23.50963708,-46.44443277,CEB6804
-23.52261018,-46.54513738,GBE5848
-23.54659764,-46.40429051,CGB4674
-23.61096994,-46.47445923,BNG0735
-23.60900145,-46.47852748,CWB7062
-23.6302719,-46.47541901,CSJ0869
-23.71049094,-46.70061515,FIK9403
-23.59735537,-46.56323853,FBW6873
-23.51842869,-46.53269862,MSL5481
-23.4940002,-46.7398833,EZH4147
-23.53961599,-46.47430124,FMZ4743
-23.521168,-46.48951299,FGN8189
-23.58273597,-46.5618186,FGB0789
-23.47987537,-46.60035615,KXD2066
-23.5233542,-46.7388329,IXN3299
-23.5260771,-46.6064936,FHP2033
-23.55168465,-46.56427744,PYU5813
-23.5899376,-46.54497,PZP0065
-23.59677127,-46.76597623,AYI4151
-23.4948735,-46.702399,EZJ6915
-23.50304949,-46.63544703,FJZ1832
-23.5786586,-46.7890535,FLB1707
-23.5134002,-46.44377824,JNP1714
-23.6085279,-46.4760771,BUX3959
-23.59874788,-46.50464209,BOR8487
-23.67768321,-46.74438766,BLH2779
-23.7226927,-46.6912209,EXT4266
-23.55283147,-46.63762436,BOW9671
-23.59800028,-46.57684906,QOT1417
-23.54210394,-46.4928253,EMJ8141
-23.57391791,-46.48427449,FMC9872
-23.56350454,-46.68621413,GEX6C60
-23.59047709,-46.74124764,PXW9998
-23.50488738,-46.36833343,CLX6403
-23.57995068,-46.53522211,CJE0446
-23.56947468,-46.63369016,PWZ3182
-23.55500271,-46.45583382,EMN6438
-23.56885556,-46.63669459,QOB2890
-23.50218169,-46.61137153,QPE0245
-23.54614881,-46.53184407,BAL9880
-23.54819172,-46.55735821,QOO8167
-23.57711276,-46.60625061,GJK9076
-23.5985383,-46.4748736,FTO7305
-23.60944051,-46.47823422,CSF2928
-23.49242461,-46.584043,CWG8553
-23.60207301,-46.5304565,BXC8096
-23.5501676,-46.56752198,BWW2976
-23.60093154,-46.60659223,BSX0275
-23.48241373,-46.42143206,BTL8030
-23.735221,-46.70394894,EQM8049
-23.61070506,-46.69274515,EAG0628
-23.75500076,-46.67571385,BQB7838
-23.48518775,-46.69232635,EQQ2024
-23.5873716,-46.5771216,GIT7522
-23.45065458,-46.59703659,FCV0124
-23.57979905,-46.51038519,GBB8702
-23.55095996,-46.54227241,QMQ0449
-23.54333527,-46.4922596,QMU3629
-23.51537187,-46.52985563,FQZ1913
-23.56102363,-46.55407682,FVC5703
-23.45856854,-46.61731689,FKE7450
-23.64194256,-46.70977641,CCS0056
-23.493894,-46.6158519,EUS9618
-23.5638688,-46.5591792,PYJ6122
-23.57485761,-46.53506806,BVZ6856
-23.5804794,-46.5622105,AYB6120
-23.53700193,-46.53826358,FJD9055
-23.5781427,-46.6070567,FLG5160
-23.73050339,-46.69120506,CCA5662
-23.6004865,-46.61440146,EUT4038
-23.5440925,-46.6891359,FWM8600
-23.54263393,-46.41348816,EMC2263
-23.58456054,-46.38469123,EVY0332
-23.6273029,-46.7615352,CRK8571
-23.54469169,-46.4133002,KEE6146
-23.4933031,-46.6155541,GHB2407
-23.57134887,-46.40138473,CEJ8708
-23.4984547,-46.63851001,CIU0209
-23.51686335,-46.3891139,BIG2256
-23.6016824,-46.6161038,FPM2175
-23.5846097,-46.4973155,FEQ6762
-23.58382207,-46.5621761,FJY5662
-23.4733315,-46.5783235,FQN8025
-23.51900164,-46.53540742,OOY0392
-23.54278059,-46.75217176,FDI3615
-23.5345823,-46.68336838,GBQ5089
-23.60118488,-46.48187967,ODI6192
-23.53304235,-46.5578386,EJK8703
-23.4509978,-46.59682495,EGU7915
-23.47434109,-46.58119568,GAU8698
-23.57622869,-46.50428517,QOP3912
-23.58913917,-46.53931324,FGF7244
-23.53997772,-46.53720041,LAF6787
-23.59240719,-46.49991487,BGV0891
-23.60274237,-46.60605577,FHS5498
-23.59757155,-46.51023712,FAM9399
-23.57759478,-46.69153216,FAY4655
-23.4871184,-46.5824566,FJI7733
-23.60252595,-46.6856159,FAZ0138
-23.4888469,-46.608575,EZA1620
-23.5196092,-46.48731163,FNY7133
-23.5747402,-46.6236818,FJD2736
-23.60125107,-46.52770792,FIX3503
-23.49631238,-46.71886803,FKE0842
-23.49267432,-46.61464417,GFF3403
-23.58755009,-46.53243399,CHQ8270
-23.53082308,-46.54655222,FMG4418
-23.57320204,-46.60788653,PVF1785
-23.5279714,-46.4929561,NZP0986
-23.4807904,-46.59854474,QPG3658
-23.49716464,-46.57977186,AXQ1071
-23.51458108,-46.75468427,BFP0329
-23.48751601,-46.57143565,CNZ1792
-23.53281118,-46.62137782,EBC8596
-23.61982943,-46.50721006,BNC6424
-23.5774375,-46.72988243,COB4218
-23.60477965,-46.59423595,GEI9210
-23.52982067,-46.5978421,FRO5331
-23.68497225,-46.66820561,BNL7088
-23.53566398,-46.68027592,GEL0766
-23.5466311,-46.7417372,AHN8883
-23.57595683,-46.63835675,EUY7353
-23.53921794,-46.54843407,FAD0307
-23.4053894,-46.75324957,BMB9580
-23.4053894,-46.75324957,BMB9581
-23.4749357,-46.60240669,GGW0314
-23.54469167,-46.60698874,FGH6022
-23.58564616,-46.57960667,FJT1875
-23.61008984,-46.74790687,FNW4352
-23.580885,-46.5642606,EQT3088
-23.49666498,-46.74116394,ELJ4452
-23.7458467,-46.6654886,BOX5027
-23.52678779,-46.70547775,EQN4462
-23.58583008,-46.40728358,BGL7576
-23.62754553,-46.76062139,EDR7088
-23.50534017,-46.7400783,FID0491
-23.5526703,-46.5612106,FGI5546
